8054392	1000002026
18815604	1000121558
66021490	1000025628
278286687	1000111566
19740026	1000139058
38263858	1000043348
5819322	1000113971
15738809	1000147470
7738402	1000082168
17313445	1000116558
60991516	1000147901
107236697	1000034162
18158500	1000154242
15431344	1000139058
22858576	1000092380
300346091	1000011689
186330242	1000076657
76714116	1000022392
16360229	1000011982
105918870	1000085825
785088	1000053563
365590762	1000002026
17571515	1000069091
83432826	1000097091
15156454	1000009682
6632012	1000097395
15077382	1000152352
42743382	1000089473
240555189	1000107337
81030409	1000114935
16113719	1000001316
16661296	1000079627
320939752	1000008182
21859458	1000047291
35765068	1000023796
18734024	1000155283
176099750	1000089473
23514063	1000140584
232033170	1000077401
125155743	1000068458
15884394	1000107341
363236099	1000040977
20830918	1000011982
94261822	1000107341
15471783	1000066471
7042812	1000116558
22879382	1000011982
823525	1000005263
14260655	1000002026
360449462	1000004469
37993909	1000099859
14085473	1000121558
17467721	1000099018
10450	1000038270
14759617	1000030568
49489028	1000061770
25491442	1000019358
17391539	1000139058
17530721	1000041139
234402376	1000001188
79387600	1000154242
19991859	1000013205
38208912	1000107341
189556137	1000003113
216457001	1000107341
330892519	1000143440
5515802	1000146943
174741544	1000114935
297985585	1000152171
16586811	1000147957
40837504	1000026802
33266813	1000063428
21954529	1000072483
248882821	1000086455
33235951	1000115997
14388358	1000107341
14498549	1000111566
28472888	1000080498
14708049	1000057427
6537492	1000102352
65433996	1000092716
523664991	1000022392
14372190	1000037805
233336165	1000112055
21904217	1000086585
20950137	1000110358
18949311	1000155591
17074440	1000020987
91041693	1000149141
221521761	1000097712
22222761	1000043887
45561740	1000096218
7196312	1000150877
12371012	1000001555
318182652	1000141735
98701523	1000020987
18715225	1000086249
48115813	1000029994
21125133	1000083539
34046481	1000143440
24591819	1000023932
14307648	1000118275
7712232	1000094582
13653812	1000011982
35715105	1000142819
14444256	1000059784
65678914	1000032458
336648016	1000097365
64742479	1000111566
19717466	1000154242
21457042	1000063428
236719823	1000019050
213855080	1000055340
19637779	1000008182
429081965	1000020115
20605481	1000079627
38188313	1000100371
32263098	1000063395
75691167	1000020729
178286779	1000150877
120532531	1000097091
31119337	1000003113
249348650	1000129819
13310912	1000146187
177761707	1000027409
20830918	1000026515
19783066	1000047291
298910273	1000041411
85721484	1000120125
21793918	1000121743
24636393	1000112021
15990240	1000149141
90311252	1000030526
14335262	1000031361
12418482	1000145351
238576780	1000078263
294190774	1000028561
7249822	1000107705
32423136	1000111566
14459669	1000028725
15716046	1000040470
18197399	1000058946
767	1000127185
9275742	1000126452
19649167	1000103043
17099387	1000029994
25429577	1000060191
14274306	1000154242
34476699	1000116792
16828819	1000075727
75691167	1000089473
22208192	1000114518
19136145	1000084242
14213416	1000089473
35707603	1000105430
18267528	1000014441
16916355	1000108852
32263098	1000087559
72044205	1000149141
148415637	1000075200
49560239	1000105394
2483701	1000022141
26162234	1000028561
5437442	1000011982
25273336	1000008376
20434379	1000009682
15141980	1000063077
14882455	1000144728
138527390	1000042175
38102814	1000057412
139162440	1000081346
7826492	1000126452
21232605	1000139841
14655868	1000047790
14158766	1000002026
17620488	1000149705
30364057	1000153253
5606492	1000124634
20293613	1000105394
167144274	1000154242
38762773	1000117720
33453315	1000076312
5386032	1000097935
40493388	1000011982
32867432	1000148451
16592928	1000041139
28235058	1000139841
43424842	1000089473
284489957	1000130129
6166042	1000112055
14130030	1000079627
28055721	1000063428
2015141	1000001316
15358891	1000114518
35622910	1000089919
113219201	1000023206
37219422	1000026175
7729542	1000096370
4386701	1000062131
18131949	1000059957
66483027	1000082157
40456381	1000063428
85561166	1000141735
19553306	1000049247
7613282	1000076633
43170475	1000077502
38022922	1000117776
19638855	1000152573
14364626	1000059000
107877686	1000137456
19981142	1000102170
14301982	1000143440
14761655	1000148996
22931893	1000112055
40317006	1000069330
82435291	1000003421
35205963	1000121155
125799598	1000031712
19994118	1000011982
17395881	1000087314
15582088	1000139760
636923	1000019050
17864230	1000091001
196553866	1000047790
12566522	1000047291
176210165	1000141735
11587712	1000050296
57249095	1000119936
82073763	1000013205
46426761	1000133761
792537	1000106405
16114437	1000121558
151831643	1000145971
89288695	1000022392
20738570	1000001555
9629222	1000111566
156588505	1000141735
1277441	1000110107
19615608	1000044031
15635604	1000005217
15394673	1000041139
14310583	1000114318
89756441	1000111566
15268771	1000043034
18762284	1000011982
35456684	1000127125
12695752	1000029097
127250237	1000055340
226817821	1000022506
58985584	1000107341
58489734	1000004983
24135382	1000131704
7125992	1000134043
12002172	1000047767
14691533	1000118275
23606755	1000108581
14596798	1000072369
18438362	1000076895
16166046	1000054010
19329792	1000013512
25954266	1000035068
38270929	1000115997
7834692	1000124765
134741530	1000155283
25677545	1000111566
16240539	1000075651
794806	1000147328
17349579	1000052203
46501291	1000062520
431146026	1000068742
9297182	1000002982
36697854	1000062520
107198898	1000059664
18811254	1000131704
18976324	1000044203
102254004	1000028561
16883084	1000119305
54759613	1000143440
110566550	1000060992
7136542	1000124379
16639885	1000114601
23730438	1000117831
33579952	1000036759
14158600	1000111916
20738570	1000153621
14238569	1000047759
71862367	1000002026
122439303	1000143440
96869096	1000131704
87969079	1000133619
61665504	1000026515
13919072	1000011982
372092749	1000011982
100867808	1000154242
23730438	1000150877
82017157	1000047790
14297788	1000142688
23626520	1000126268
52992830	1000020987
175051095	1000028561
71925934	1000022392
27521114	1000151452
34145873	1000107341
422268021	1000068742
235246701	1000143440
15433939	1000127125
2576401	1000036321
25385657	1000127125
28857253	1000126452
324930502	1000154242
33087222	1000022642
161818214	1000149382
13039372	1000114324
50356107	1000022642
15089729	1000041589
28740832	1000130129
18890465	1000019050
18933499	1000134043
16807882	1000078285
20624600	1000113749
16593859	1000152171
22184320	1000047291
759290	1000092015
126088259	1000091732
19416598	1000075727
88007977	1000136747
50557241	1000137456
175869350	1000084254
41402578	1000031712
17622223	1000059384
15368404	1000059509
120943272	1000060403
34805698	1000026744
23206141	1000100912
5935732	1000117905
15633	1000134622
15423373	1000035548
16959764	1000135645
13131222	1000011982
12798822	1000112055
26572383	1000022392
59359628	1000044023
15788309	1000140772
39680464	1000131704
862481	1000117260
94325602	1000136763
14498622	1000001200
296897133	1000019050
41721520	1000092380
19502592	1000072305
107296416	1000136763
14371740	1000050296
16669691	1000095689
115130647	1000110107
119843970	1000101417
17293795	1000112651
54978190	1000118459
27934142	1000062520
824157	1000121558
86823765	1000050695
5471892	1000026744
19802312	1000131704
16069548	1000084204
12285702	1000010509
14546414	1000005701
26265033	1000040853
150021307	1000097091
40173945	1000015018
16828819	1000112055
25664846	1000008817
20327583	1000134043
23991290	1000092015
31331740	1000022392
15151229	1000083539
2593511	1000143440
33845113	1000126452
18914321	1000050296
35916009	1000075102
14423460	1000093250
26106275	1000114601
229589251	1000114008
66331720	1000023871
64219788	1000107341
15853073	1000083235
14721658	1000050296
165580875	1000063428
15152552	1000050819
71706534	1000123836
66244710	1000145171
16409683	1000097091
53513168	1000044543
281196299	1000086741
15620292	1000041815
200606907	1000097091
18026676	1000057937
14364819	1000096094
7196312	1000074496
375214274	1000097091
260795149	1000074174
809512	1000121558
8653962	1000110725
46542867	1000078263
13691782	1000075727
113719681	1000104847
130583593	1000056059
15372377	1000127125
14957913	1000084254
14202817	1000129240
284666187	1000147548
7764702	1000107341
45609049	1000097091
796742	1000145687
16172031	1000096218
47483615	1000154242
15642209	1000124379
39126269	1000020729
17506082	1000025664
7613282	1000089482
38205414	1000083539
75109729	1000111566
22309220	1000045741
172959279	1000122973
249694633	1000028561
137187477	1000121162
23045297	1000142242
660633	1000144728
14326858	1000084200
501558064	1000129032
806283	1000058486
50751382	1000153621
22575170	1000111566
46241448	1000107341
38403025	1000135477
291668670	1000154242
17550749	1000091732
20009138	1000011982
3820911	1000050296
26871300	1000136763
14966677	1000118275
23705010	1000081123
34274598	1000011982
279675775	1000022392
15343773	1000144553
125689063	1000011982
35366254	1000062520
20970926	1000098022
48410093	1000028561
24297552	1000022642
66244710	1000057412
28332086	1000086254
321624667	1000099859
14984096	1000099859
13829462	1000019288
71948626	1000050819
15106982	1000065397
124339940	1000030568
35908173	1000008182
1422311	1000082691
38485570	1000041139
45406850	1000067033
682463	1000129240
14453798	1000041139
50303740	1000048036
21556678	1000075651
22309220	1000091943
45445539	1000096256
80088141	1000035068
215060612	1000055340
416534303	1000080642
15043650	1000027409
37928291	1000011982
16066283	1000102474
819268	1000038270
37723441	1000001316
161467027	1000086088
242155735	1000079627
139162440	1000011982
10855372	1000134622
116183062	1000012436
128528922	1000058486
23038043	1000117831
220467509	1000097091
49057486	1000116792
38682272	1000068972
9716022	1000050819
16957842	1000122973
545558899	1000107991
89756441	1000101131
17984888	1000117970
37294378	1000156215
183367295	1000119550
8070562	1000116821
66723397	1000047790
395663037	1000097091
5014951	1000050819
201419073	1000033964
14529075	1000066471
23129282	1000086088
16957273	1000002026
21158690	1000063428
62922402	1000146169
34222931	1000018372
114115460	1000104897
19416598	1000154242
16571907	1000129240
9973842	1000117720
42606150	1000050819
573	1000079627
365014160	1000137456
15150826	1000068742
14188390	1000059946
2729061	1000047291
23234807	1000029994
6291182	1000027409
14228310	1000091732
15119140	1000150877
148563360	1000003113
25629019	1000065092
14185977	1000101894
24830940	1000154242
18774246	1000154242
8875752	1000075200
16583999	1000105912
62886136	1000014264
18439831	1000124634
57685105	1000083539
16130403	1000055340
16824850	1000030351
47263945	1000152071
2585721	1000078263
14344784	1000046247
150025021	1000154242
7159422	1000113749
58856954	1000083539
82177280	1000088324
82017157	1000008077
243801649	1000096094
46947488	1000020115
14118878	1000065884
273287754	1000001316
13369762	1000072483
42092597	1000089473
31366138	1000028561
146246471	1000049247
24752484	1000121558
17467023	1000047291
24759331	1000028561
69728569	1000082168
22851036	1000069091
1372501	1000079718
88340943	1000094532
16299346	1000047291
16828819	1000073004
10191	1000113717
14396204	1000005940
11752272	1000012817
53358442	1000013205
180514648	1000000396
15727507	1000150738
43969388	1000111566
624473	1000143440
90311252	1000024384
61790872	1000019050
8007092	1000026175
10375	1000011982
16113368	1000152171
19407585	1000110454
133860198	1000027409
14455837	1000126268
116360467	1000079627
821	1000072445
88807478	1000050785
64450520	1000040051
21523946	1000117776
14297788	1000008077
214336047	1000067033
14680747	1000067033
18712070	1000050785
26972770	1000111566
661403	1000113717
15319993	1000082747
6280302	1000153621
13811562	1000012430
14399032	1000143440
3230521	1000080805
323896067	1000078263
297758134	1000002026
58714972	1000076657
180710784	1000091732
34442404	1000051915
13653812	1000114008
21627411	1000011982
60591163	1000027409
1072591	1000002026
91927876	1000112055
187607140	1000129240
62375698	1000001316
34354722	1000046320
21447363	1000040853
222727360	1000097091
190249089	1000112021
23105968	1000116012
75206471	1000028561
14191080	1000030568
93816184	1000114008
28851186	1000092015
15329577	1000108852
97792782	1000149761
291265752	1000108852
321249692	1000083017
18086960	1000102170
885	1000121558
407608241	1000038240
308324295	1000131938
47897905	1000153729
15480438	1000019050
22052855	1000153621
14364819	1000022334
14843424	1000019634
28708146	1000060238
14485579	1000143914
23128314	1000084235
10115402	1000011982
174768030	1000044063
150999442	1000154242
23207184	1000062520
127036157	1000137925
37759047	1000127185
16792453	1000089473
7483632	1000072445
15773009	1000118275
18470006	1000022392
111759249	1000113971
307642294	1000063428
15727419	1000075200
29995782	1000047291
317873596	1000154242
15940971	1000107341
6267972	1000141111
14438306	1000062371
10774712	1000027409
46045669	1000081346
32232965	1000043993
1801791	1000066471
23700532	1000099018
23152989	1000127125
18605897	1000150876
12998732	1000083539
44130462	1000092948
15659821	1000059384
99121784	1000055117
199037540	1000097091
21756999	1000134043
23480093	1000079718
172170904	1000023206
64444175	1000121558
52330027	1000143440
248996600	1000044543
156536464	1000022392
14417250	1000055605
186985135	1000143440
14090859	1000054101
15493368	1000095368
23614674	1000088326
20610669	1000050399
27602664	1000057937
134968136	1000154242
22064500	1000062520
25800925	1000099398
15116065	1000146187
111739537	1000091925
14632458	1000050296
18886852	1000033964
142157505	1000086585
29246583	1000114601
22213141	1000029994
103891164	1000135960
14241826	1000008182
30090568	1000085605
15846682	1000137456
18249263	1000105394
42301087	1000011982
18950585	1000031569
171631058	1000074335
304424055	1000070073
22898904	1000028561
18024103	1000075651
84201593	1000151085
24948812	1000038240
24019308	1000040853
15852140	1000020729
109684818	1000099540
159167478	1000022392
14912587	1000121499
16130403	1000001316
16284697	1000038435
3954801	1000107341
228052858	1000097091
775622	1000134517
94917610	1000111566
21209783	1000133460
21659297	1000053580
1239671	1000154242
432758345	1000028561
10148602	1000131704
110481357	1000019050
19499808	1000022642
61966978	1000059946
353888128	1000009289
17846006	1000154242
14243427	1000053489
68294790	1000009965
30447805	1000068972
820281	1000155591
5802762	1000011982
15684633	1000023796
25246760	1000028561
15410034	1000084269
55351232	1000110440
14597044	1000059946
81700833	1000011982
16588095	1000076633
17589133	1000084269
38018142	1000074395
25787134	1000085100
28989277	1000067033
499455442	1000097091
929	1000029994
926981	1000145903
15930016	1000059509
159629146	1000140772
9359222	1000021595
32688174	1000078263
19422780	1000113971
15250756	1000129575
151460592	1000058486
228255146	1000105394
291199456	1000099018
298456001	1000082747
17124036	1000013205
378682708	1000068742
16400360	1000040623
328073	1000154242
314764043	1000029994
64962975	1000101894
398496984	1000075727
80886321	1000063428
85375262	1000118459
16197554	1000072483
17526132	1000002026
16683339	1000000447
87525002	1000009965
19416598	1000079627
26005505	1000141357
14362294	1000071670
45784061	1000019050
22338902	1000050296
51352986	1000076657
8941332	1000033072
7136542	1000055818
37243409	1000089473
269085895	1000143440
20350250	1000025258
23128314	1000053356
31062805	1000107341
6086752	1000076657
82652901	1000051915
30980778	1000050819
147590684	1000078359
27998627	1000009075
8892822	1000133619
55507069	1000108852
19939261	1000020489
19079595	1000086455
93816184	1000036641
266233802	1000106278
16545051	1000101677
15872349	1000139058
19597106	1000022392
79386459	1000104847
115486770	1000154242
14589330	1000001316
34707884	1000097788
492526534	1000028561
23040248	1000026515
17019152	1000120575
152714766	1000152171
393445216	1000086585
15888142	1000028561
14163701	1000075200
15176366	1000056059
302280752	1000097091
16203515	1000029994
22946999	1000112055
41426779	1000062998
78482616	1000107341
10135132	1000124807
205392468	1000048036
271208300	1000029864
22301259	1000058093
18152414	1000107341
15727103	1000048613
106887791	1000078263
26961048	1000001555
